Id,Label,Name,Wikidata ID,Entitätstyp,Geburtsdatum,Sterbedatum,GND ID
0,École Normale Supérieure,École Normale Supérieure,https://www.wikidata.org/wiki/Q83259,Institution,,,https://d-nb.info/gnd/36276-1
1,Heidelberg University,Heidelberg University,https://www.wikidata.org/wiki/Q151510,Institution,,,https://d-nb.info/gnd/2024349-2
2,École du Louvre,École du Louvre,https://www.wikidata.org/wiki/Q273534,Institution,,,https://d-nb.info/gnd/84618-1
3,Protestant Faculty of Theology in Paris,Protestant Faculty of Theology in Paris,https://www.wikidata.org/wiki/Q3064314,Institution,,,
4,Faculty of Arts of Paris,Faculty of Arts of Paris,https://www.wikidata.org/wiki/Q3064325,Institution,,,
5,Leiden University,Leiden University,https://www.wikidata.org/wiki/Q156598,Institution,,,https://d-nb.info/gnd/1025656059
6,Utrecht University,Utrecht University,https://www.wikidata.org/wiki/Q221653,Institution,,,https://d-nb.info/gnd/36950-0
7,Yale University,Yale University,https://www.wikidata.org/wiki/Q49112,Institution,,,https://d-nb.info/gnd/36828-3
8,University of Vienna,University of Vienna,https://www.wikidata.org/wiki/Q165980,Institution,,,https://d-nb.info/gnd/2024703-5
9,École pratique des hautes études,École pratique des hautes études,https://www.wikidata.org/wiki/Q273631,Institution,,,https://d-nb.info/gnd/1003491-2
10,Ludwig Maximilian University of Munich,Ludwig Maximilian University of Munich,https://www.wikidata.org/wiki/Q55044,Institution,,,https://d-nb.info/gnd/2002585-3
11,University of Florence,University of Florence,https://www.wikidata.org/wiki/Q820887,Institution,,,https://d-nb.info/gnd/41068-8
12,University of Chicago,University of Chicago,https://www.wikidata.org/wiki/Q131252,Institution,,,https://d-nb.info/gnd/1389-4
13,American University of Beirut,American University of Beirut,https://www.wikidata.org/wiki/Q469482,Institution,,,https://d-nb.info/gnd/39395-2
14,University of Baghdad,University of Baghdad,https://www.wikidata.org/wiki/Q550376,Institution,,,https://d-nb.info/gnd/80396-0
15,Brandeis University,Brandeis University,https://www.wikidata.org/wiki/Q49119,Institution,,,https://d-nb.info/gnd/4239456-9
16,Brigham Young University,Brigham Young University,https://www.wikidata.org/wiki/Q332498,Institution,,,https://d-nb.info/gnd/35653-0
17,Columbia University,Columbia University,https://www.wikidata.org/wiki/Q49088,Institution,,,https://d-nb.info/gnd/8599-6
18,University of London,University of London,https://www.wikidata.org/wiki/Q170027,Institution,,,https://d-nb.info/gnd/35654-2
19,Johns Hopkins University,Johns Hopkins University,https://www.wikidata.org/wiki/Q193727,Institution,,,https://d-nb.info/gnd/37450-7
20,Loyola University Chicago,Loyola University Chicago,https://www.wikidata.org/wiki/Q1537759,Institution,,,https://d-nb.info/gnd/1018404-1
21,Tokyo University of Education,Tokyo University of Education,https://www.wikidata.org/wiki/Q11524880,Institution,,,
22,University of Tokyo,University of Tokyo,https://www.wikidata.org/wiki/Q7842,Institution,,,https://d-nb.info/gnd/37826-4
23,University of Warsaw,University of Warsaw,https://www.wikidata.org/wiki/Q144488,Institution,,,https://d-nb.info/gnd/1011775-1
24,University of Graz,University of Graz,https://www.wikidata.org/wiki/Q622683,Institution,,,https://d-nb.info/gnd/36157-4
25,Harvard University,Harvard University,https://www.wikidata.org/wiki/Q13371,Institution,,,https://d-nb.info/gnd/2012974-9
26,Humboldt University of Berlin,Humboldt University of Berlin,https://www.wikidata.org/wiki/Q152087,Institution,,,https://d-nb.info/gnd/1220138-8
27,University of Tübingen,University of Tübingen,https://www.wikidata.org/wiki/Q153978,Institution,,,https://d-nb.info/gnd/36187-2
28,University of Geneva,University of Geneva,https://www.wikidata.org/wiki/Q503473,Institution,,,https://d-nb.info/gnd/1010450-1
29,Uppsala University,Uppsala University,https://www.wikidata.org/wiki/Q185246,Institution,,,https://d-nb.info/gnd/1010726-5
30,University of Wrocław,University of Wrocław,https://www.wikidata.org/wiki/Q315658,Institution,,,https://d-nb.info/gnd/1220756-1
31,"School of Oriental and African Studies, University of London","School of Oriental and African Studies, University of London",https://www.wikidata.org/wiki/Q220144,Institution,,,https://d-nb.info/gnd/37884-7
32,Northwestern University,Northwestern University,https://www.wikidata.org/wiki/Q309350,Institution,,,https://d-nb.info/gnd/41006-8
33,Budapest University of Jewish Studies,Budapest University of Jewish Studies,https://www.wikidata.org/wiki/Q285382,Institution,,,
34,Eötvös Loránd University,Eötvös Loránd University,https://www.wikidata.org/wiki/Q390287,Institution,,,https://d-nb.info/gnd/35680-3
35,University of Pennsylvania,University of Pennsylvania,https://www.wikidata.org/wiki/Q49117,Institution,,,https://d-nb.info/gnd/37246-8
36,Queens' College,Queens' College,https://www.wikidata.org/wiki/Q765642,Institution,,,https://d-nb.info/gnd/5051002-2
37,Faculty of Protestant theology of University of Vienna,Faculty of Protestant theology of University of Vienna,https://www.wikidata.org/wiki/Q64392119,Institution,,,https://d-nb.info/gnd/2039227-8
38,Eton College,Eton College,https://www.wikidata.org/wiki/Q192088,Institution,,,https://d-nb.info/gnd/1000998-X
39,New College,New College,https://www.wikidata.org/wiki/Q1376987,Institution,,,https://d-nb.info/gnd/1080154-6
40,Temple University,Temple University,https://www.wikidata.org/wiki/Q1420239,Institution,,,https://d-nb.info/gnd/1011506-7
41,Gratz College,Gratz College,https://www.wikidata.org/wiki/Q5597737,Institution,,,
42,Ankara University,Ankara University,https://www.wikidata.org/wiki/Q1060621,Institution,,,
43,Hebrew University of Jerusalem,Hebrew University of Jerusalem,https://www.wikidata.org/wiki/Q174158,Institution,,,https://d-nb.info/gnd/2023678-5
44,Leipzig University,Leipzig University,https://www.wikidata.org/wiki/Q154804,Institution,,,https://d-nb.info/gnd/2024343-1
45,Tbilisi State University,Tbilisi State University,https://www.wikidata.org/wiki/Q37008,Institution,,,https://d-nb.info/gnd/5194533-2
46,Frederick William University,Frederick William University,https://www.wikidata.org/wiki/Q20266330,Institution,,,https://d-nb.info/gnd/1016783-3
47,University of Paris,University of Paris,https://www.wikidata.org/wiki/Q209842,Institution,,,https://d-nb.info/gnd/2025059-9
48,University of Freiburg,University of Freiburg,https://www.wikidata.org/wiki/Q153987,Institution,,,https://d-nb.info/gnd/2024338-8
49,University of Strasbourg,University of Strasbourg,https://www.wikidata.org/wiki/Q20808141,Institution,,,https://d-nb.info/gnd/1010669-8
50,University of Münster,University of Münster,https://www.wikidata.org/wiki/Q168426,Institution,,,https://d-nb.info/gnd/1194191657
51,TU Dresden,TU Dresden,https://www.wikidata.org/wiki/Q158158,Institution,,,https://d-nb.info/gnd/2024114-8
52,University of Göttingen,University of Göttingen,https://www.wikidata.org/wiki/Q152838,Institution,,,https://d-nb.info/gnd/2024315-7
53,University of Marburg,University of Marburg,https://www.wikidata.org/wiki/Q155354,Institution,,,https://d-nb.info/gnd/2001630-X
54,Collège Stanislas de Paris,Collège Stanislas de Paris,https://www.wikidata.org/wiki/Q2983698,Institution,,,
55,Collège de France,Collège de France,https://www.wikidata.org/wiki/Q202660,Institution,,,https://d-nb.info/gnd/36341-8
56,Dallas Theological Seminary,Dallas Theological Seminary,https://www.wikidata.org/wiki/Q3269488,Institution,,,https://d-nb.info/gnd/7700998-8
57,King's College,King's College,https://www.wikidata.org/wiki/Q924289,Institution,,,https://d-nb.info/gnd/110193-6
58,Illinois College,Illinois College,https://www.wikidata.org/wiki/Q574316,Institution,,,
59,Indiana University Bloomington,Indiana University Bloomington,https://www.wikidata.org/wiki/Q1079140,Institution,,,https://d-nb.info/gnd/1011446-4
60,Michigan State University,Michigan State University,https://www.wikidata.org/wiki/Q270222,Institution,,,https://d-nb.info/gnd/30697-6
61,Defense Language Institute,Defense Language Institute,https://www.wikidata.org/wiki/Q1102209,Institution,,,https://d-nb.info/gnd/3020457-4
62,National Cryptologic School,National Cryptologic School,https://www.wikidata.org/wiki/Q4315002,Institution,,,
63,Princeton University,Princeton University,https://www.wikidata.org/wiki/Q21578,Institution,,,https://d-nb.info/gnd/30381-1
64,University of Erlangen–Nuremberg,University of Erlangen–Nuremberg,https://www.wikidata.org/wiki/Q40025,Institution,,,https://d-nb.info/gnd/2000862-4
65,University College London,University College London,https://www.wikidata.org/wiki/Q193196,Institution,,,https://d-nb.info/gnd/1010776-9
66,"Faculty of Law, Charles University in Prague","Faculty of Law, Charles University in Prague",https://www.wikidata.org/wiki/Q12047389,Institution,,,
67,Lady Margaret Hall,Lady Margaret Hall,https://www.wikidata.org/wiki/Q951946,Institution,,,
68,Queen's College London,Queen's College London,https://www.wikidata.org/wiki/Q3414026,Institution,,,https://d-nb.info/gnd/5103880-8
69,Istanbul University,Istanbul University,https://www.wikidata.org/wiki/Q192964,Institution,,,https://d-nb.info/gnd/36056-9
70,French Biblical and Archaeological School of Jerusalem,French Biblical and Archaeological School of Jerusalem,https://www.wikidata.org/wiki/Q273496,Institution,,,
71,Catholic University of Paris,Catholic University of Paris,https://www.wikidata.org/wiki/Q1470431,Institution,,,
72,Magdalen College,Magdalen College,https://www.wikidata.org/wiki/Q81162,Institution,,,
73,University of Queensland,University of Queensland,https://www.wikidata.org/wiki/Q866012,Institution,,,https://d-nb.info/gnd/25170-7
74,Sapienza University of Rome,Sapienza University of Rome,https://www.wikidata.org/wiki/Q209344,Institution,,,https://d-nb.info/gnd/1097368-0
75,Dropsie College for Hebrew and Cognate Learning,Dropsie College for Hebrew and Cognate Learning,https://www.wikidata.org/wiki/Q65088719,Institution,,,
76,Bryn Mawr College,Bryn Mawr College,https://www.wikidata.org/wiki/Q995265,Institution,,,https://d-nb.info/gnd/1007334-6
77,Southern Baptist Theological Seminary,Southern Baptist Theological Seminary,https://www.wikidata.org/wiki/Q7569667,Institution,,,
78,King's College London,King's College London,https://www.wikidata.org/wiki/Q245247,Institution,,,https://d-nb.info/gnd/42229-0
79,Wadham College,Wadham College,https://www.wikidata.org/wiki/Q2537765,Institution,,,
80,University of Helsinki,University of Helsinki,https://www.wikidata.org/wiki/Q28695,Institution,,,https://d-nb.info/gnd/37372-2
81,Brooklyn College,Brooklyn College,https://www.wikidata.org/wiki/Q371625,Institution,,,https://d-nb.info/gnd/13762-5
82,Exeter College,Exeter College,https://www.wikidata.org/wiki/Q81173,Institution,,,
83,University of Oxford,University of Oxford,https://www.wikidata.org/wiki/Q34433,Institution,,,https://d-nb.info/gnd/36214-1
84,Earlham College,Earlham College,https://www.wikidata.org/wiki/Q5326502,Institution,,,
85,University of Innsbruck,University of Innsbruck,https://www.wikidata.org/wiki/Q875788,Institution,,,https://d-nb.info/gnd/36165-3
86,University of Giessen,University of Giessen,https://www.wikidata.org/wiki/Q317053,Institution,,,https://d-nb.info/gnd/36154-9
87,University of Paris 1 Pantheon-Sorbonne,University of Paris 1 Pantheon-Sorbonne,https://www.wikidata.org/wiki/Q999763,Institution,,,https://d-nb.info/gnd/1019538-5
88,"University of California, Los Angeles","University of California, Los Angeles",https://www.wikidata.org/wiki/Q174710,Institution,,,https://d-nb.info/gnd/2045111-8
89,American Baptist Seminary of the West,American Baptist Seminary of the West,https://www.wikidata.org/wiki/Q4743139,Institution,,,
90,John Brown University,John Brown University,https://www.wikidata.org/wiki/Q6223569,Institution,,,
91,University of Michigan,University of Michigan,https://www.wikidata.org/wiki/Q230492,Institution,,,https://d-nb.info/gnd/37642-5
92,Franklin & Marshall College,Franklin & Marshall College,https://www.wikidata.org/wiki/Q664881,Institution,,,
93,University of Virginia,University of Virginia,https://www.wikidata.org/wiki/Q213439,Institution,,,https://d-nb.info/gnd/36636-5
94,"University of Maryland, Baltimore","University of Maryland, Baltimore",https://www.wikidata.org/wiki/Q4119470,Institution,,,https://d-nb.info/gnd/80659-6
95,Samford University,Samford University,https://www.wikidata.org/wiki/Q6381586,Institution,,,
96,The Queen's College,The Queen's College,https://www.wikidata.org/wiki/Q73094,Institution,,,https://d-nb.info/gnd/5086315-0
97,Moscow State University,Moscow State University,https://www.wikidata.org/wiki/Q13164,Institution,,,https://d-nb.info/gnd/1010710-1
98,Saint Petersburg State University,Saint Petersburg State University,https://www.wikidata.org/wiki/Q27621,Institution,,,https://d-nb.info/gnd/5114370-7
99,Gonville and Caius College,Gonville and Caius College,https://www.wikidata.org/wiki/Q863940,Institution,,,https://d-nb.info/gnd/1701650-2
100,Christ's College,Christ's College,https://www.wikidata.org/wiki/Q714717,Institution,,,https://d-nb.info/gnd/5027974-9
101,University of Toronto,University of Toronto,https://www.wikidata.org/wiki/Q180865,Institution,,,https://d-nb.info/gnd/39300-9
102,Louvre Museum,Louvre Museum,https://www.wikidata.org/wiki/Q19675,Institution,,,https://d-nb.info/gnd/1006837-5
103,UCL Institute of Archaeology,UCL Institute of Archaeology,https://www.wikidata.org/wiki/Q7864073,Institution,,,
104,Free University of Amsterdam,Free University of Amsterdam,https://www.wikidata.org/wiki/Q1065414,Institution,,,https://d-nb.info/gnd/80108-2
105,Radboud University Nijmegen,Radboud University Nijmegen,https://www.wikidata.org/wiki/Q632004,Institution,,,https://d-nb.info/gnd/10103039-3
106,University of Groningen,University of Groningen,https://www.wikidata.org/wiki/Q850730,Institution,,,https://d-nb.info/gnd/36948-2
107,Brill,Brill,https://www.wikidata.org/wiki/Q917031,Institution,,,https://d-nb.info/gnd/125422-4
108,Naples Eastern University,Naples Eastern University,https://www.wikidata.org/wiki/Q1632525,Institution,,,https://d-nb.info/gnd/10075219-6
109,Chicago Assyrian Dictionary,Chicago Assyrian Dictionary,https://www.wikidata.org/wiki/Q1071825,Institution,,,
110,Auburn Theological Seminary,Auburn Theological Seminary,https://www.wikidata.org/wiki/Q4819308,Institution,,,
111,University of Zurich,University of Zurich,https://www.wikidata.org/wiki/Q206702,Institution,,,https://d-nb.info/gnd/36190-2
112,New York University,New York University,https://www.wikidata.org/wiki/Q49210,Institution,,,https://d-nb.info/gnd/1713-9
113,Barnard College,Barnard College,https://www.wikidata.org/wiki/Q167733,Institution,,,https://d-nb.info/gnd/1082718-3
114,British Museum,British Museum,https://www.wikidata.org/wiki/Q6373,Institution,,,https://d-nb.info/gnd/38379-X
115,University of Shizuoka,University of Shizuoka,https://www.wikidata.org/wiki/Q2114730,Institution,,,
116,Rikkyo University,Rikkyo University,https://www.wikidata.org/wiki/Q1143235,Institution,,,https://d-nb.info/gnd/55755-9
117,Sophia University,Sophia University,https://www.wikidata.org/wiki/Q1153094,Institution,,,https://d-nb.info/gnd/1011493-2
118,University of Rostock,University of Rostock,https://www.wikidata.org/wiki/Q159895,Institution,,,https://d-nb.info/gnd/38329-6
119,University of Cambridge,University of Cambridge,https://www.wikidata.org/wiki/Q35794,Institution,,,https://d-nb.info/gnd/7877-3
120,University of Pisa,University of Pisa,https://www.wikidata.org/wiki/Q645663,Institution,,,https://d-nb.info/gnd/1011221-2
121,University of Liège,University of Liège,https://www.wikidata.org/wiki/Q1334582,Institution,,,https://d-nb.info/gnd/2025003-4
122,University of Arizona,University of Arizona,https://www.wikidata.org/wiki/Q503419,Institution,,,https://d-nb.info/gnd/2039654-5
123,Bible Lands Museum,Bible Lands Museum,https://www.wikidata.org/wiki/Q126130,Institution,,,https://d-nb.info/gnd/5117172-7
124,University of Turin,University of Turin,https://www.wikidata.org/wiki/Q499911,Institution,,,https://d-nb.info/gnd/1011229-7
125,Charles University,Charles University,https://www.wikidata.org/wiki/Q31519,Institution,,,https://d-nb.info/gnd/3511-7
126,Brown University,Brown University,https://www.wikidata.org/wiki/Q49114,Institution,,,https://d-nb.info/gnd/1010811-7
127,University of Texas at Austin,University of Texas at Austin,https://www.wikidata.org/wiki/Q49213,Institution,,,https://d-nb.info/gnd/1051487315
128,Istanbul Archaeology Museums,Istanbul Archaeology Museums,https://www.wikidata.org/wiki/Q636978,Institution,,,https://d-nb.info/gnd/10004989-8
129,Tel Aviv University,Tel Aviv University,https://www.wikidata.org/wiki/Q319239,Institution,,,https://d-nb.info/gnd/1011130-X
130,Ernst Wasmuth Verlag,Ernst Wasmuth Verlag,https://www.wikidata.org/wiki/Q1360524,Institution,,,https://d-nb.info/gnd/1050319-5
131,Free University Berlin,Free University Berlin,https://www.wikidata.org/wiki/Q153006,Institution,,,https://d-nb.info/gnd/2114189-7
132,Vorderasiatisches Museum Berlin,Vorderasiatisches Museum Berlin,https://www.wikidata.org/wiki/Q542084,Institution,,,https://d-nb.info/gnd/5035694-X
133,Technical University of Berlin,Technical University of Berlin,https://www.wikidata.org/wiki/Q51985,Institution,,,https://d-nb.info/gnd/2114678-0
134,University of Jena,University of Jena,https://www.wikidata.org/wiki/Q154561,Institution,,,https://d-nb.info/gnd/36164-1
135,Wheaton College,Wheaton College,https://www.wikidata.org/wiki/Q747179,Institution,,,
136,University of Amsterdam,University of Amsterdam,https://www.wikidata.org/wiki/Q214341,Institution,,,https://d-nb.info/gnd/1010694-7
137,The Netherlands Institute for the Near East,The Netherlands Institute for the Near East,https://www.wikidata.org/wiki/Q18655579,Institution,,,
138,University of Basel,University of Basel,https://www.wikidata.org/wiki/Q372608,Institution,,,https://d-nb.info/gnd/36146-X
139,University of Bonn,University of Bonn,https://www.wikidata.org/wiki/Q152171,Institution,,,https://d-nb.info/gnd/36150-1
140,Academy of Sciences of the GDR,Academy of Sciences of the GDR,https://www.wikidata.org/wiki/Q49738,Institution,,,https://d-nb.info/gnd/40680-6
141,University of Oslo,University of Oslo,https://www.wikidata.org/wiki/Q486156,Institution,,,https://d-nb.info/gnd/1013645-9
142,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,https://www.wikidata.org/wiki/Q192334,Institution,,,https://d-nb.info/gnd/11163-6
143,German Archaeological Institute,German Archaeological Institute,https://www.wikidata.org/wiki/Q695302,Institution,,,https://d-nb.info/gnd/18740-9
144,University of Fribourg,University of Fribourg,https://www.wikidata.org/wiki/Q36188,Institution,,,https://d-nb.info/gnd/2024211-6
145,University of Halle-Wittenberg,University of Halle-Wittenberg,https://www.wikidata.org/wiki/Q32120,Institution,,,https://d-nb.info/gnd/2024276-1
146,University of Strasbourg,University of Strasbourg,https://www.wikidata.org/wiki/Q157575,Institution,,,https://d-nb.info/gnd/1010669-8
147,"University of California, Berkeley","University of California, Berkeley",https://www.wikidata.org/wiki/Q168756,Institution,,,https://d-nb.info/gnd/2025100-2
148,Saarland University,Saarland University,https://www.wikidata.org/wiki/Q700758,Institution,,,https://d-nb.info/gnd/2024427-7
149,University of Lyon,University of Lyon,https://www.wikidata.org/wiki/Q2383462,Institution,,,
150,National Center for Scientific Research,National Center for Scientific Research,https://www.wikidata.org/wiki/Q280413,Institution,,,https://d-nb.info/gnd/4543-3
151,University of Hamburg,University of Hamburg,https://www.wikidata.org/wiki/Q156725,Institution,,,https://d-nb.info/gnd/35534-3
152,Vanderbilt University,Vanderbilt University,https://www.wikidata.org/wiki/Q29052,Institution,,,
153,Durham University,Durham University,https://www.wikidata.org/wiki/Q458393,Institution,,,https://d-nb.info/gnd/36205-0
154,University of Copenhagen,University of Copenhagen,https://www.wikidata.org/wiki/Q186285,Institution,,,https://d-nb.info/gnd/36485-X
155,National Museum in Prague,National Museum in Prague,https://www.wikidata.org/wiki/Q188112,Institution,,,https://d-nb.info/gnd/1010865-8
156,Náprstek Museum,Náprstek Museum,https://www.wikidata.org/wiki/Q631349,Institution,,,
157,University of Königsberg,University of Königsberg,https://www.wikidata.org/wiki/Q672420,Institution,,,https://d-nb.info/gnd/2024311-X
158,University of Toulouse,University of Toulouse,https://www.wikidata.org/wiki/Q578023,Institution,,,https://d-nb.info/gnd/36052-1
159,Free University of Brussels,Free University of Brussels,https://www.wikidata.org/wiki/Q20754971,Institution,,,https://d-nb.info/gnd/1011179-7
160,University of Poitiers,University of Poitiers,https://www.wikidata.org/wiki/Q661056,Institution,,,https://d-nb.info/gnd/36289-X
161,Ghent University,Ghent University,https://www.wikidata.org/wiki/Q1137665,Institution,,,https://d-nb.info/gnd/10019747-4
162,Cardiff University,Cardiff University,https://www.wikidata.org/wiki/Q1035745,Institution,,,https://d-nb.info/gnd/10050925-3
163,Central Institute for Ancient History and Archeology,Central Institute for Ancient History and Archeology,https://www.wikidata.org/wiki/Q190599,Institution,,,https://d-nb.info/gnd/7418-4
164,"Institute for the Study of Ancient Cultures, West Asia & North Africa","Institute for the Study of Ancient Cultures, West Asia & North Africa",https://www.wikidata.org/wiki/Q1276053,Institution,,,https://d-nb.info/gnd/1004227-1
165,Merton College,Merton College,https://www.wikidata.org/wiki/Q82513,Institution,,,
166,University of Birmingham,University of Birmingham,https://www.wikidata.org/wiki/Q223429,Institution,,,https://d-nb.info/gnd/40138-9
167,School for Advanced Studies in the Social Sciences,School for Advanced Studies in the Social Sciences,https://www.wikidata.org/wiki/Q273518,Institution,,,https://d-nb.info/gnd/90164-7
168,Slovenian Academy of Sciences and Arts,Slovenian Academy of Sciences and Arts,https://www.wikidata.org/wiki/Q266063,Institution,,,
169,Austrian Academy of Sciences,Austrian Academy of Sciences,https://www.wikidata.org/wiki/Q299015,Institution,,,https://d-nb.info/gnd/1001454-8
170,Académie des Inscriptions et Belles-Lettres,Académie des Inscriptions et Belles-Lettres,https://www.wikidata.org/wiki/Q337526,Institution,,,https://d-nb.info/gnd/35017-5
171,Lincean Academy,Lincean Academy,https://www.wikidata.org/wiki/Q338432,Institution,,,https://d-nb.info/gnd/35038-2
172,Academy of Sciences of Turin,Academy of Sciences of Turin,https://www.wikidata.org/wiki/Q2822396,Institution,,,https://d-nb.info/gnd/1000017-3
173,"Royal Academy of Science, Letters and Fine Arts of Belgium","Royal Academy of Science, Letters and Fine Arts of Belgium",https://www.wikidata.org/wiki/Q337580,Institution,,,https://d-nb.info/gnd/35026-6
174,British Academy,British Academy,https://www.wikidata.org/wiki/Q723551,Institution,,,https://d-nb.info/gnd/2006093-2
175,Royal Netherlands Academy of Arts and Sciences,Royal Netherlands Academy of Arts and Sciences,https://www.wikidata.org/wiki/Q253439,Institution,,,https://d-nb.info/gnd/37531-7
176,Accademia delle Arti del Disegno,Accademia delle Arti del Disegno,https://www.wikidata.org/wiki/Q1760178,Institution,,,https://d-nb.info/gnd/1094452-7
177,Russian Academy of Sciences,Russian Academy of Sciences,https://www.wikidata.org/wiki/Q83172,Institution,,,https://d-nb.info/gnd/5052646-7
178,Saint Petersburg Academy of Sciences,Saint Petersburg Academy of Sciences,https://www.wikidata.org/wiki/Q4345832,Institution,,,https://d-nb.info/gnd/2034160-X
179,Arab Academy of Damascus,Arab Academy of Damascus,https://www.wikidata.org/wiki/Q2822268,Institution,,,https://d-nb.info/gnd/1007019-9
180,Jordan Academy of Arabic,Jordan Academy of Arabic,https://www.wikidata.org/wiki/Q2903612,Institution,,,
181,American Academy of Arts and Sciences,American Academy of Arts and Sciences,https://www.wikidata.org/wiki/Q463303,Institution,,,https://d-nb.info/gnd/2003822-7
182,American Oriental Society,American Oriental Society,https://www.wikidata.org/wiki/Q465925,Institution,,,https://d-nb.info/gnd/38832-4
183,Institut français de Turquie,Institut français de Turquie,https://www.wikidata.org/wiki/Q96071396,Institution,,,
184,Société Asiatique,Société Asiatique,https://www.wikidata.org/wiki/Q1226248,Institution,,,https://d-nb.info/gnd/1017313-4
185,Royal Czech Society of Sciences,Royal Czech Society of Sciences,https://www.wikidata.org/wiki/Q1575786,Institution,,,
186,Czech Academy of Science and Art,Czech Academy of Science and Art,https://www.wikidata.org/wiki/Q1648961,Institution,,,
187,Parish of Evangelical Church of Czech Brethren,Parish of Evangelical Church of Czech Brethren,https://www.wikidata.org/wiki/Q11994436,Institution,,,
188,Academy of Sciences and Literature Mainz,Academy of Sciences and Literature Mainz,https://www.wikidata.org/wiki/Q414163,Institution,,,https://d-nb.info/gnd/35487-9
189,Hungarian Academy of Sciences,Hungarian Academy of Sciences,https://www.wikidata.org/wiki/Q265058,Institution,,,https://d-nb.info/gnd/35661-X
190,National Academy of Sciences,National Academy of Sciences,https://www.wikidata.org/wiki/Q270794,Institution,,,https://d-nb.info/gnd/1001101-8
191,Academia Europaea,Academia Europaea,https://www.wikidata.org/wiki/Q337234,Institution,,,https://d-nb.info/gnd/5068568-5
192,Saxon Academy of Sciences and Humanities,Saxon Academy of Sciences and Humanities,https://www.wikidata.org/wiki/Q451079,Institution,,,https://d-nb.info/gnd/37863-X
193,Georgian National Academy of Sciences,Georgian National Academy of Sciences,https://www.wikidata.org/wiki/Q538954,Institution,,,
194,Academy of Sciences of the USSR,Academy of Sciences of the USSR,https://www.wikidata.org/wiki/Q2370801,Institution,,,https://d-nb.info/gnd/1000125-6
195,Heidelberg Academy for Sciences and Humanities,Heidelberg Academy for Sciences and Humanities,https://www.wikidata.org/wiki/Q833738,Institution,,,https://d-nb.info/gnd/2004744-7
196,American Philosophical Society,American Philosophical Society,https://www.wikidata.org/wiki/Q466089,Institution,,,https://d-nb.info/gnd/35311-5
197,Bavarian Academy of Sciences and Humanities,Bavarian Academy of Sciences and Humanities,https://www.wikidata.org/wiki/Q684415,Institution,,,https://d-nb.info/gnd/2005521-3
198,Austrian Archaeological Institute,Austrian Archaeological Institute,https://www.wikidata.org/wiki/Q306557,Institution,,,https://d-nb.info/gnd/35371-1
199,Royal Prussian Academy of Sciences,Royal Prussian Academy of Sciences,https://www.wikidata.org/wiki/Q329464,Institution,,,https://d-nb.info/gnd/35495-8
200,Göttingen Academy of Sciences,Göttingen Academy of Sciences,https://www.wikidata.org/wiki/Q414188,Institution,,,https://d-nb.info/gnd/2003658-9
201,Linguistic Society of America,Linguistic Society of America,https://www.wikidata.org/wiki/Q6554021,Institution,,,https://d-nb.info/gnd/2148-9
202,Royal Swedish Academy of Sciences,Royal Swedish Academy of Sciences,https://www.wikidata.org/wiki/Q191583,Institution,,,https://d-nb.info/gnd/1013793-2
203,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,https://www.wikidata.org/wiki/Q18912936,Institution,,,https://d-nb.info/gnd/1084542-2
204,"Royal Swedish Academy of Letters, History and Antiquities","Royal Swedish Academy of Letters, History and Antiquities",https://www.wikidata.org/wiki/Q1792159,Institution,,,https://d-nb.info/gnd/1001473-1
205,Royal Geographical Society,Royal Geographical Society,https://www.wikidata.org/wiki/Q691152,Institution,,,https://d-nb.info/gnd/1009629-2
206,International Academy of the History of Science,International Academy of the History of Science,https://www.wikidata.org/wiki/Q337449,Institution,,,https://d-nb.info/gnd/2034846-0
207,Society of Antiquaries of London,Society of Antiquaries of London,https://www.wikidata.org/wiki/Q5417893,Institution,,,https://d-nb.info/gnd/41219-3
208,Finnish Academy of Science and Letters,Finnish Academy of Science and Letters,https://www.wikidata.org/wiki/Q666410,Institution,,,https://d-nb.info/gnd/1009564-0
209,Royal Numismatic Society of Belgium,Royal Numismatic Society of Belgium,https://www.wikidata.org/wiki/Q55523922,Institution,,,https://d-nb.info/gnd/1010417-3
210,Mommsen Society,Mommsen Society,https://www.wikidata.org/wiki/Q1583587,Institution,,,https://d-nb.info/gnd/515705-5
211,British Institute for the Study of Iraq,British Institute for the Study of Iraq,https://www.wikidata.org/wiki/Q4970108,Institution,,,
212,Deutsche Orient-Gesellschaft,Deutsche Orient-Gesellschaft,https://www.wikidata.org/wiki/Q314420,Institution,,,https://d-nb.info/gnd/37089-7
213,Israel Academy of Sciences and Humanities,Israel Academy of Sciences and Humanities,https://www.wikidata.org/wiki/Q209184,Institution,,,https://d-nb.info/gnd/1002858-4
214,Royal Danish Academy of Sciences and Letters,Royal Danish Academy of Sciences and Letters,https://www.wikidata.org/wiki/Q1636237,Institution,,,https://d-nb.info/gnd/1012710-0
215,Royal Irish Academy,Royal Irish Academy,https://www.wikidata.org/wiki/Q110587,Institution,,,https://d-nb.info/gnd/37842-2
216,Archaeological Institute of America,Archaeological Institute of America,https://www.wikidata.org/wiki/Q632218,Institution,,,https://d-nb.info/gnd/1004002-X
